"gid","mnum","sgg_oid","col_adm_se","ntfdate","alias","remark","geom"
17,"15200002614020080765UIE3000001001",33,"26140",NULL,NULL,"육상항만구역(부산항)","010600002042140000010000000103000000010000003B0000008CD49A93D15E1741E2047C0BD38B05418EED4500AC611741B2B20D07E28205417EE9FA5ACC611741C022C252F9820541CE956B61E76117417C977D1DE682054165AA04F5976217412E40F5C0718305415A83AE26AF621741905A864103830541C8C1F288506217416054310CB8820541B20CE2B301621741E661576479820541BDD5369CFC61174122B94A517C8205414EDBCDADC16117416222A6249E8205417A89EDAEED61174176F1E359148205416E41629121621741ECB949E271810541C8E83B79846217412048EF293C800541002DA75C856217417218C563398005418280EC141363174136E5B09D7D7E054193E39AFA8063174138AED17F257D0541C8EE5E4FF26317418CA227A0C27B05411C4BAA421F641741D063D0D74B7B0541460AC9066D641741029FAFA0F47A054132172A67376517419C506F24727A0541FC17BF321267174108111F2D40790541D6291DA3EE67174150BDE597B47805419A6DA79F4C68174140F3C91379780541704EF81BF2671741B256EE164D760541FEA8B3B6A26717412A31565A5D740541FF1886E94067174148726389FC7105414223701DF86617411093B04333700541C252D168D866174114C85B246B6F0541CCE230CA626617417A1CEC8A4B6F0541E25F993D4F65174140876E13066F0541A8F0618F41641741D624021CC26E054119FF328AFD621741705D4503726E054133DD7306D3621741AA6BC517666E054154FCBECEC0621741327C50DD2E6E054174191582FA6217414C1CA17DA06A0541A693A0C5106317414EF35CAB4A69054184417CA522631741244D16962C680541C66B2D82E6621741E8F60DEB1D6805418280D228BE621741BA8DBEAA996A0541F49C97657D621741A414AF3BCA6E0541B61C693C76621741A0E65465426F05419735E87E7D6617410410279B437005416D653020B56717415000BC50DE770541420D23B714671741BEB40A3A45780541FC8DC5A5D863174154A435FD567A0541F82ADDAF79611741E62F7617B9810541D9E08CBE335E174146E88DE2FC8B05411011017EB55D1741FE4D764A019305417E2F7309635D174196FCE1C0C197054184B02B01635D1741FED6352FC297054122377577285D17410E280188109B054172BF000C655D1741362555971A9B0541B6CECA4AA15D17416ED33055239B0541FEDFBBD2DA5D174168131094E397054108F64A08575E1741DA629030E49005418CA6DF74675E174128BF3266F78F054171AC9C0B9B5E174190D36339098D05416A2FFE09A85E17412C8F9885538C05418CD49A93D15E1741E2047C0BD38B0541"
20,"15000004613020080004UIE3000001001",388,"46130",NULL,NULL,"광양항","01060000204214000001000000010300000001000000050000002ABFC27824781041A05EE15EA7890241F1345691EB77104102F84F71C28902410FA3E7FE1A7810416442B281588A0241272C546644781041FC2C043A1D8A02412ABFC27824781041A05EE15EA7890241"
15,"15000004427020080765UIE1000005000",38,"44270",NULL,NULL,"무역항","0106000020421400000100000001030000000100000021000000A3861C87A4AF05417C0654FEE8A21741625016064AAF0541DC0F009B7BA21741A259EDA95FAF0541AB92C0E576A21741708DCCF92FAF054168455ED544A21741F6218DC452AC054156BA4551D9A217418F1E623D0EAC05419EF84FA8D3A21741302339E1CAAB0541607E3BFAB4A21741F1396C142DAB0541A3385AFFFFA1174124777816EBAA05416D9B6A57AFA11741B1F4E2D2DFAA0541AFF92421A2A117416C073D37ABAA0541C058DF6A64A11741149D841827AA054166187F05CBA01741145B4FBA24AA0541D951334EB8A0174163F769E920AA0541718F3D25A4A0174174EEBFF744AA0541521AAA0C4CA01741F8ED969B82AA05410457B4E3FE9F1741B1F2C34DC6AA0541D06C8D32BE9F1741BBC39245BEAA0541ED9D95DE869F174197A93C3760AA05414830835BF99E17411EE09AF108AA05410FA2C065089F174101900D5AF1A905419A33AEE2069F1741B195E2D2E4A905415EC7C6663B9F17413FD16B14DFA905417F77394F569F1741A38BB3F53FAA0541AAD09D0AA49F17419693DE7C0DAA05411CA0955EC99F174105E3BFF7BCA905417407FC4406A017417B27493958A90541B2648B075EA0174117C38CC47DA905416B6C37248AA017419908E3D2DFAA05413B31AE622BA21741A3C1FF2C26AB05412FDA9FB57CA21741606BF1FF30AB0541AE9614C97AA2174123BDCCF931AC0541EA6AB8B9A5A31741A3861C87A4AF05417C0654FEE8A21741"
52,"11920002629020220132UIE1000001004",702,"26290",NULL,"부산항",NULL,"01060000204214000001000000010300000001000000890000007877A73608B2174144196EDF6B430641D6E7E67DD8B217411C03A4A94E4706415C29319D8CB217411EB2278F8C470641C08302E674B317418A78B848FD4B06414682F58080B31741B69F0713364C0641EED4F36D9FB31741007D06AFCB4C0641C037D5B79DB31741A0DBFC4DCE4C0641882EF3AB9AB31741CA730DEED34C0641883D26C998B31741DA3FB916F14C0641E5EB9B0398B31741C8DEFCC0FD4C064136580EAD8CB31741A6794CCD9F4D06413829D33CAFB31741C25B8057224D06410C2CC7AFC8B31741CCBA7D2BD44C0641941778DECDB31741BC400287C34C06411C486E58DFB41741D8FB5310D94B064126D94FBBE7B41741A010234D514C0641D40B7F97E8B41741B0D889B0924C0641B06A90BFE8B417410E5DF13B964C064114ADE2FCEAB417412CDEF8B5E54C0641C6A2E1E1EBB4174100030AC0424D064122883431E6B41741DAEA3457EA4D0641926AEC4BDFB41741720F2B652E4E0641A0465209C5B417419850B8A6DB4E06410EF3F682BAB41741F23836DE0C4F0641BE96113493B417416849732FD54F06415AE00F7091B417418826AA92E54F0641C627AE6870B417410C8B3823175106415501BF8688B41741A0F6BACA7050064135B5B379A7B417417865440DDC4F0641DAA50F44E6B41741C02E50A00E4F06410C0C402B29B517413CC33346614E064146932750B2B5174100F8F07C514D06415DD81DE8D8B51741B6C4F6780A4D0641BE135506EAB517415A7620E4E94C0641CD596F0FD7B517418A0B9732D74C06415C0D35FBD3B517416A4553EBD24C064187B0576CCAB5174172E35AC4C54C06412AB7EB2DBEB517413AEED5E6A34C06415F5E34B781B517415E9AEF01744B0641AA5904DB71B51741F46571B6254B06412E6EA0003EB517412A839C571E4A064100491BCC3BB51741DAE5279D054A0641E858B38C60B51741FA345BB5D74906414621064AABB51741484BEF6B8C490641BA90CBEA65B6174106A230351549064162430CE3A3B61741904C61BEEE4806412C008C5FCBB6174182E06654D64806414079762D48B71741A6D2B86285480641E44BF18D4AB71741AE7129DB8348064142A5765595B7174192369C1554480641D8D2DAAD95B817411E9D772FB0470641F677935EC8B81741C435D41E9047064122AFFD3443B917418CA670DB204A0641247D6F6240B917418052B3B6234A06417C431ED657B917412CCA5B8E9B4A06412A8C45BE5AB91741CEBA1DDD994A06413959990062B917411CC2BEACBE4A0641DB2C300376B917410A8E47F1BE4A0641AC5C59ED6BB91741009814A08C4A06413C1CB94C70B91741DC9B4343894A06415767781559B91741E895086E114A0641B41D37F453B917413235DE14144A064178D4E098DAB81741743F968E84470641CA837BD31FB9174142A8EB0D5B4706412DEB9D1F52BA1741C6E62D78984606412618B914BDBC1741D8046D081D45064116AD128095BF174140169E5D544306414779312ABCBF17413E4630163C4306412134E4A31DC017415438D552BC450641CA6496C227C0174148857BB9FE450641801C258034C0174196EB3450FA45064149DEE6903AC41741CA492D51934406419FC24B1E4EC417412A6A6C2B8C440641EC55E0573EC417417651B3A25F44064168BE200E80C417416E50970D2D430641239D2813E3C417417472499869410641A61CAB1B39C51741C2C253F3D63F064180359F2D4DC5174142A384C2E83F0641D20450F75AC51741B0D2F182A73F06418C4A1C6E02C517410C067FFB463F06416F50943A4EC51741AC9FFB650A3E06412C3E0EFE5CC51741F0C64C39CD3D0641247936DBE4C417419204454D663D0641DCCE7F91B1C41741F25DC15D3A3D06413092472298C41741CE0DB5A8243D064168D6491E60C21741C0E0DDF63F3B06413462E73944C117417ACC1D65D73C0641666AF81F7EC01741A8A438EDF23D06413E2209145DBF174134319E108F3F0641EA98280DA5BE1741C84A7CEAFF3F0641BEB1780F20BD1741AA1C825CEE40064120CA20151EBD174194CB7EACE14006411EF7906FF3BC17413E2AAEDDCF3F0641796F504D1DBD174152DE5D450E3F0641909FE8DA25BD1741981111D5B93E064106D7D78FE6BC1741644F98EC383B0641A01D3093DFBC17414E3AC329063B06415077FBCAD7BC1741403C4649CD3A0641207B8216BFBC1741E8299427703A0641121071B78FBC17413CD3A496183A0641982EF7AA8FBC17411E1E96A8183A06415A80EAB28BBC1741DC629453113A06418E7FC0F571BC1741325E23C0E13906410660C3782EBC1741AA0317C78B390641A4F1B8F8E9BB17413404E7E53E390641E6FCC4B1BBBB1741784993951338064120E9D2AFBBBB1741DE26408B13380641FC655DBFA6BB1741E01F840A8D370641D44C29B279BB174174945C9B6B360641860D00288EBB174160B37AFE4E3606413805F0A579BC17419040D384063506412CE1A8ED79BC1741AA17311F0635064178ECDD07D9BC1741B403B7E27E3406414E11C7F80EBD17410AB192BA5B330641D959A9040FBD17417431927D5B330641BF2238E003BD1741B8DC50504033064198C533A39BBB1741B641132245350641025DBB9FEBB91741EECC62A972300641902C4775E1B917413C7F3534703006414370666ACDB717413E9B98F86B3306414E8552FBCCB7174196026CB0773306414A0B1D61C4B817418C22245132360641A62CC7DA5BB9174190257F10DE3706413F56574637BA17415E98888C463A06411A00639B19BB17414663B261C53C06419875F23806BC174164DEE83A613F06412FD25AF59DBC1741045EF0E60E4106413D1E75A4A2BC174198449FCB10410641168A33A20BBB174188A0B47C344206417D08B16947BA1741FAC91F0DC34206414130894246BA1741B02597DEC34206416E86F7EA37B81741D0B2DE8E3A44064116A2292166B61741F28BA9A81E3F06410EB434C13EB617415A3D27E63F3F0641477D6B575CB61741B4099122D63F064144B0125A4EB61741E060A68EE23F06417877A73608B2174144196EDF6B430641"
18,"11920004513020170028UIE3000001003",51,"45130","20170223",NULL,"군산항","0106000020421400000100000001030000000100000009000000C1F1480FA6CD02416447F4C197D01041EB2125B352130341929178ADF4EF1041181E25B3881303415CF7DE13D7EF10419E7D8B192F130341621764FFAEEF1041642CD3FA21130341F80C8D5BB6EF1041F4AD679427CE0241E812C18EA9D01041DAFE1FB334CE02410ECBDF13A2D01041662B53E6DBCD024122CCDF137AD01041C1F1480FA6CD02416447F4C197D01041"
50,"11920004623020210124UIE3000000165",104,"46230",NULL,NULL,"광양항","010600002042140000010000000103000000010000000A00000004D30FB2228D0F419EF529EA43EA0241DB4F2460168D0F41881E867954EA0241B57A761867910F41249D1F1394ED02419A0A390E6A910F41A203867990ED02411A907618DF920F4100389050A8EE0241F62910B2DC920F41F46AC383ABEE0241B05BFC03999E0F4176B1857974F702417648FC03599F0F41DAB0857974F602415AD5BDF9D58D0F41ECCBCD5A55E9024104D30FB2228D0F419EF529EA43EA0241"
36,"16110003114020110436UIE3000001554",485,"31140",NULL,NULL,NULL,"010600002042140000010000000103000000010000008200000067FE86F81B5B1941BA21AFA14B780B4158A0645C665B19411EF2158D56780B417EDCE6480A5D19412434376E36790B41C4A8C6240F5D1941689481AB39790B4150AF346A4B5D1941E68CC7D061790B414629009D625D19414C7567676C790B41569C0367775D194106649B3A7F790B410719E620A75D1941EA46E4EEB5790B41C6410146FF5D194198EA6FB8317A0B413B342C2B245E194150F07A076D7A0B4180C0F75C3A5E1941A29695ED957A0B4170493681975E19412A9EBCA24D7B0B41BCBA88E2C35E1941E8B18484907B0B41B0279EFF015F1941AEA5B854D97B0B41325E2547275F1941742F1769F97B0B41AE38D0CC565F1941D61609CF187C0B416B608EBEDA601941E02D51D3F97C0B41680F217EDB601941FA698023F37C0B4174415346ED60194174B21692FC7C0B4194D9E1C16762194194F4995EC57D0B4110EB101863621941B2EA614BE77D0B413AC0B610706219415E85FC43EE7D0B419271F07353631941A6265E2E6F7E0B41AEFFAD235B661941626D8EE622800B4151D32E5F046719418CD8C94E85800B413CD81F193C671941242E21B6A5800B4134058DD67567194140A1460ECA800B41803DD1CCA8671941AE158851FA800B41F28BD3F3CE6719418AD3A10825810B41FE0EF3F8DA671941A696EEF034810B41E04AE15D05681941FEA2659B6D810B41B503D6530F6819411A5AD9AD7D810B412012CAAF156819410E9F30D88C810B41362DAEAF3B681941525D6F19EE810B4133C8A257486819416C1B88050F820B417CBCF6E67568194132B45979A8820B4166DCD3AD8F681941D2933CE416830B41C4B8E0E298681941B6EEEE3648830B4110853C85B0681941F00D36C0D2830B41D0874101C26819417A5ECE635D840B4122621D4FC5681941D22CE8E294840B418B24CB1DBF6919414E1B284E86840B4106F5EEF18B6A19413E6D9D167C840B41ABC48F488E6A19419A011F0B7D830B411EDB40F9716A1941D83E2BD77D830B4119D7334E6C6A1941A6774828E0810B4170721006406B1941205E0CD7DB810B4146254678396B1941E496EA2970810B417472FC39736B19414A31A7F16E810B414C25C1B7936B1941F0BEF2AF52810B41B64CB15CBB6B194154D2EEF321810B418C2080FFE16B19415CCDC240EB800B412188C0D1E46B1941A6967B35B9800B41C7105FEE106C1941DE765A638E800B41C0AA51061F6C19412CE3D91781800B4182E44BF64F6C194198ADBB0111800B413CDE9DFC746C1941F63E7F664B800B41726B0E0E766C19414ABB92DC96800B417EAA2B44B46C1941E0E8B9DD6A810B410DFF2F0C986C19414CC574E99B810B41E68E088AE26D194170125FF130820B418F27AE871E6E19413239821B4C820B4158701356216E19419A3FFA3654810B41543E16B18C6C1941B61CB2512F7F0B41EC7A2F81126C194158D91621B07F0B415426359F196C19418213CA3CBC7C0B41288688AE1D6C194172111B81EF7A0B4148B21A0E1C6C1941808FF8BFBA7A0B41942FEACB196C19414A5F8154867A0B41D4DD1515166C19417E2C9AA14C7A0B41FABF49D00D6C194126A71C6BE7790B41E2D88B26026C194150D8978B93790B41A7645F5DF36B1941668971BC3D790B41D6A01CE7EA6B194116B3639A16790B41ABF38A5E5D6C19419A9ACF14B1790B418A9EF524876C19410E7A84C2B2790B41B0A51E3E9B6C1941AEAD359CB7790B4125A33977636F19412A3B33D4D4790B418225851C636F1941C6D181B00C7A0B41425948CB6A6F1941620F56020D7A0B41FA1FBB866B6F1941309E1933C5790B4188B196375F6C1941C6062D65A5790B4104BE29BBE66B19412497A34E03790B414CF19E21E06B19417C8CC4C8E4780B4152E0C7D2CC6B1941C4C6DBD79D780B41740AC529B46B19419CB1E61F56780B41F133BFB5986B1941DAFA2CB70C780B41E066B5D6806B19412E56A96FCE770B410F33A9605A6B1941082E2E147D770B41C6DEE7144C6B19419A0E3FEF61770B4122E28215446B1941344F764753770B41EC5A4EA3376B19419E00ECFD3F770B41F1B24A36336B1941EEEC912039770B41EACC0BD0216B19417C87DBA421770B415219F81E0F6B19417826865407770B4192776181AD6A19411623A27FA5760B41F463AB12816A1941521035D67F760B4147874AA66A6A1941D2A6A50573760B41DAD4BE2E556A19419AB68C6669760B419457E1003D6A1941B263B36160760B41A24FCF0D266A1941C0CFFA0D5A760B419E8C13ADF769194154DA1B704E760B41AEACF7C7D4691941E83287B14B760B410630E5DFA8691941A45E26C74B760B41F55E08E494691941667A85FC4E760B4174285E96696919417A3CF0A55A760B41F7B09328546919418CF648C563760B412F1B562F0F691941E67D3BC387760B41E2011F31CA6819418E6D9EE8B9760B41C65807A994681941AED82ABEE8760B4168B31F4B5068194104532B0223770B412DCD35C59A6719416CC48A1DC0770B4197C4E99C796719419A958889DC770B41261EC7BB266719418C489B9523780B411EBA1285B8661941C0D17AA183780B413E8115616D6619410622BFAAC4780B41C171A5BCDE651941D649C35A3E790B4193C237A83165194134D6A3ADD4790B41C18399FC966419418690F1B3597A0B41A72E7819CB631941B4C0DA110A7B0B415B6C954D5B6319418CBF4B17697B0B413025D740A562194106704A0C067C0B410E4B9C3D766219419603D2295B7D0B416EEED2E9FD6019411CDF91EE877C0B411D7CC98D2F5F194198439868847B0B41B2CBD2A77C5D194158CD1AE707790B41C05108F3185D1941B4CC1D7ADD780B4133811E3A6D5B194134B0507D27780B418A5FD06A1C5B1941BC0C71BD24780B4167FE86F81B5B1941BA21AFA14B780B41"
71,"15000002872020080765UIE2000001004",38,"28720",NULL,NULL,NULL,"010600002042140000010000000103000000010000000A00000000D1EA5A481F88406E610790BF521E4100DA4EBF83938640AE1F261533531E4100CD916DCB5786407043D68777541E41007E4C8279048640740ACCB037561E41003F9C90A6418640E82BA7AA06561E4100361901E49B8740B75E5BF3D5541E4100B453E25E068840E6ED48706B541E4100A9CC4C1B278840EC0DF9623E541E410055ACF8379B8840B46ADE331D531E4100D1EA5A481F88406E610790BF521E41"
9,"11920002614020140160UIE3000001001",377,"26140","20141226","부산항",NULL,"0106000020421400000100000001030000000100000009000000368F7642856517416A11C7A43C5905418A87F567F36517412C9DFD9E80590541BC8FC0E6F7651741DC74EA5C835905410ED9AB461B681741EC579C45974B054128277528AE671741A24D0197284B0541E76F4B5F99671741DE23DC99B14B054134CC0AC136661741407EE2A5B85405417061FDE0D3651741628134AE3C570541368F7642856517416A11C7A43C590541"
97,"15000002644020080766UIE6002008879",36,"26440",NULL,"항만배후단지(부산항)",NULL,"010600002042140000010000000103000000010000000800000052B220B5E14216413A11773D5F580541AE3F9224B9421641F8F41C285D580541DE98D1A0BB42164164438C7E77580541EA9E2D273243164170D82B1288580541CBE29844C3431641D6992452D3580541C72B926FC443164142DE7473BB580541F6977FFB31431641D2F8932F6D58054152B220B5E14216413A11773D5F580541"
38,"11920002814020220132UIE3000001001",74,"28140","20220729","전국 항만별 육상항만구역 지정 및 지형도면 변경고시",NULL,"010600002042140000010000000103000000010000000700000001E95F7D1E530441BD1CAD612E0F1B4103B32A1F1554044182AFF06C5D0F1B41747C2273325404413863B9E3360F1B4186336C7FD153044175E9A4B5230F1B411C4EC6E3DA530441B1C6C93B170F1B414D13682945530441B6DEA20AFB0E1B4101E95F7D1E530441BD1CAD612E0F1B41"
16,"15000004793000000000UIE2000000007",33,"47930",NULL,NULL,"후포항","0106000020421400000100000001030000000100000007000000FF94E92D92921941EFECCC685EB9154140637EC9AF921941DEB3BB4166B91541804BBA26D893194158D0E66BA1B9154192481582D8931941F27AAC679CB915419AED24A78D921941B985125950B915410AFB04309592194118FD9AE055B91541FF94E92D92921941EFECCC685EB91541"
48,"15000003117020080765UIE3000001007",55,"31170",NULL,NULL,"울산항","01060000204214000001000000010300000001000000170000005473D06C4BB41941F2DF471A32850B41F96556368DB31941ECA468BA27850B414B03982CA5B31941E4EFAB293B850B4198B734FAB6B31941CE07664258850B41E8185CD4CDB31941782270F08C850B413EA61C4E43B4194138B7AB5A93850B4195AAC47A60B41941D851768A98850B41C1B45FE5D5B419418A28011270860B415744217A0CB5194104324B56D3860B418417032113B5194196F82D64E8860B4104716EE417B5194180D952CCF9860B41255B053917B51941780B919B3C870B41C00DB62C16B51941CAB82687A5870B418A671BC40EB5194104F1BC19F3890B412953571031B5194134F4A3B1298A0B413C811A6D3DB519413CCF2258308A0B41300CECEA48B519417E95776DF2860B41B203A8623EB51941AC452567B8860B4146C52C1A32B519416226670595860B4188953C4DFDB4194142CA40FF34860B41BF5B18C17BB41941A60DE2EC45850B413C444A3461B419412E18500F35850B415473D06C4BB41941F2DF471A32850B41"
57,"11920004623020210124UIE3000000172",111,"46230",NULL,NULL,"광양항","010600002042140000010000000103000000010000000600000010F9AC4B64220F41184E2BEAC319034179EFFE031B230F411C024A6F551A034110E527601C230F418868B0D5531A034144C383EF36260F416C27A6FE6F160341B4B5586882250F4112988DFADE15034110F9AC4B64220F41184E2BEAC3190341"
41,"11920002814020170028UIE3000001001",49,"28140","20131231","전국 항만별 육상항만구역 지정 및 변경",NULL,"0106000020421400000100000001030000000100000010000000AEC89706556204415FDF542821121B416CDC64D3496A04419A8A4A5188131B41E0A49806CB7A044127CA875B71161B41900134CB0F7C044191A82D7776141B41DC2E5250806B0441BCB0D167CF111B419CA8121B686A0441F0058A86A2111B41B87A35F6366A04414877C790AD111B412A850C9A206A044176F85CD4AF111B41F4E97200D569044172D000C5AB111B413F80B68BD2690441FA0F36A3AB111B412D33D510D8690441ADB3A6E08D111B41BEDB788141640441119173ADA7101B41D805798197620441E26D171ED9111B41177CB68B7A6204415C9773AD01121B4135B9C0626C62044177C0CF3CFF111B41AEC89706556204415FDF542821121B41"
8,"11920002811020220132UIE3000001004",2408,"28110","20220729",NULL,NULL,"0106000020421400000100000001030000000100000006000000F08662006C6E0441F9747D0440A41A4130438185896E0441A2C6352358A41A41D4703323E26E044144EE91B258A41A414D03A235EC6E0441A62FF29735A41A4144AEBE8F6C6E04411A5C79AE35A41A41F08662006C6E0441F9747D0440A41A41"
11,"15000004613020080011UIE3000001001",400,"46130",NULL,NULL,"광양항","0106000020421400000100000001030000000100000059000000B90AEDFFC7391041945556C7237702414C73D250A2391041B8A08D50017802414D0B6ABF8E39104192A6396D1A79024124BB5B1287391041AAE46ECBAF79024123053D8D343910418855814EEF79024131BD5B127E3810414AF51AE8E9790241B8D55F684737104186D8E9DFE679024171A0012E5F361041E07F040FEA790241086CD0A543361041B080AE0085780241C15D4F103336104156A8B481AF77024160B9DED2313610416CCB8F7B9F770241BE1018875F3610413276ACD591770241E23BCAA4C23610415A7B58F25F77024150046CEA0C3710414C9E5E7327770241CA1A70C059371041DC41FA37ED760241F67F01AEA33710412232CD8591760241E086D851DF3710413E79AE003A760241664FA59E1E3810412832F80CC9750241064DD02553381041587B040F58750241C36EAB9F5E381041BCDF3FEE397502411C477A17523810413CE6C08328750241FD9B5D3D36381041487002E43775024194FE6D15323810416C7002E4417502413C9AB1A0D3371041E221754CEA750241DE03ED7F5A3710411C10C704757602410BFF40E3E7361041506F56C7CB76024131AB3236CA36104152E4E9DF037702411A369F9D8A3610411CFDC2AEFA760241EE43CCCF82361041441C489AF07602419647F7563C36104166229EA8197702415033498F19361041A0DF123C1F770241A3A386997B3510417899DBB2137702418EC4368C76351041440A19BD1D7702415470FD5742351041BAB0B481827702418102EB543C3510412A73AAAA957702413C9FAF756E35104116E63DC3AA7702414B84809880351041D01CC704AC7702414C8F8018813510416461A87FD27802416292AB1F81351041D47556C7E278024136BD5B92813510410CD33B98EB7902415393FF02742F1041262496FCDE79024179C0B120022F1041BCC35A1DDE7902415C1E6C6AB42D1041846C4AC5DB79024184A359E7AE2D1041CEB500B99C7802416E1041E3F62C1041487CCB5A9E7802413C2B9B47F62C10411435EADF717802414BFCE8A9A92B104112EF31C14678024149647A97382B1041F035BD2D3D780241D0F9BDA2382B1041A2CB00B93E780241E56C2634D22A10419E1A38423D780241315CCEFA8E2A1041468E754C3A780241648F573C872A1041AE9B7777CC770241BF2E726B862A1041AA3DBD2DC277024151249B475F2A1041ECEC040FC3770241B5DB633E152A1041F6F8DBB2167802412911E9A904281041FCFB2F966F7A02417031991CC923104142939827657A0241101C9546C9231041B23834ECBA7A0241B472A3F31028104168DCAAAAC57A024125ADAD4A5B281041AA92C92F6F7A0241874147E4CD281041BC23E233EB79024179CD368C632A10413A7F1D1315780241EB50A1486A2A1041F2270FE68B7802417C55F756992B1041FE8B216992780241BFC0B34B652C1041AA9F5046AC780241F052A1C8CD2C10410C30694ABD780241DA504B3ACF2C1041188BF80CF078024194777CC2872D10419CCE040FEE780241FCA3012E8B2D10410C6F754C577A0241867DD025952D104148D931C1577A0241A5D1DED2A42D10419C18671F2F7A0241D0F80F5B3C2F1041CC431BE82F7A0241766722DE732F10415E50489A2E7A0241323FC6CEA8351041D899B2563C7A0241B2BA8619A935104104EA146774790241A50A6A3FA9351041409DB2560E790241AA389D72A93510410E63D30685780241ED40F52BAA351041A0ECE9DFAE770241B892ADCA083610416026F4B6A87702415E32C8F909361041DC53A654A8770241337CD4FB09361041F45B5271A877024145431CDD3E36104126F36CA03B7A0241EACE88447C3810419450AAAA3D7A0241425C20B33B391041B40ECB5A3E7A02410CD434E1AF391041A6D89727EA790241C43C72EBB5391041CCC3BE582079024134C68A6FC8391041487EDDDD18780241ACAE3236E939104182BABC2D59770241B90AEDFFC7391041945556C723770241"
17,"42300005121020110001UIE3000001001",39,"51210",NULL,NULL,"속초항","0106000020421400000100000001030000000100000021000000066FC924C9BB14419C0C144C9DED1F4154E05E8582BB14411A3F689514EE1F418A42922C6DBB144117333C5978EE1F412C27BDB060BB14412CA87AC4C7EE1F41A0A45EF935BB1441D93AD80211EF1F41834A0FF71DBC14413D7692D33DEF1F415E78E5705ABD14411F441F5372EF1F41F89B7C30B5BD1441680334A3EBEE1F4117322B6E92BE14417C7A43987CEF1F41AE3C29A09ABE1441E161BF5C82EF1F41D1448CAFA2BE14419968519289EF1F415E321386AABE144118CBECCC91EF1F4114897EE7B0BE1441BD937D8299EF1F4130EF5192B9BE14415C2494A0A7EF1F41536C4783BFBE1441091A62ABB4EF1F4138CB2553C4BE14415A0B92E5C4EF1F41B22EEB58C6BE1441A2B7389CD1EF1F41BE7B7B1BC7BE1441AC42BFD1DBEF1F417291BC8CC2BE1441C295244FB6F01F41D8492B89DEBE14417D3754FEB6F01F41A2CFE7F4E2BE1441FA62CA4FDAEF1F4192C746B9E0BE1441E39896E1C3EF1F41049275FDDABE144126162FB5AEEF1F415D7A63EED3BE14417B57BBA39DEF1F41B9546F65CABE1441625D4B738DEF1F41355811C8C1BE1441ACBCBBA482EF1F41E9F0DAA6B6BE14412BDE32A076EF1F41D0F69779A9BE144133FC5AE46AEF1F410CE5A5616CBE144184C7B30042EF1F41A2D8BF1BB6BD14413ED0F9E5CAEE1F419802331110BD1441147054575EEE1F41323EB63ED2BB1441BE25CFDC8DED1F41066FC924C9BB14419C0C144C9DED1F41"
72,"15000002872020080765UIE2000001003",37,"28720",NULL,NULL,NULL,"010600002042140000010000000103000000010000000D000000484422309D20F54029580A6CED331C4128DFBF1F531EF540C93C8580B4331C412E1099EE501AF540CB688B8139341C4149FB67E64E1AF5405C48DB0E77341C41914CC6A00616F540175E084104351C413B298BC1BA15F540B38EE565E4351C410BBEC4754723F540C622D73822361C4100D73F8AB124F540446D0E42CE361C410FAEBCC98027F5403DC49D8466361C41CE826E671A25F5405B4EB45D53351C4156F938091C23F54029F0CE8C6C341C41A3CCDC79DF22F5406B17001562341C41484422309D20F54029580A6CED331C41"
25,"11920004477020220132UIE3000000236",370,"44770",NULL,NULL,"장항항","0106000020421400000100000001030000000100000007000000046F18305CD30441E8F4CD1149031141A17643B7A3D304410AEE4CFC6703114116761C8665D404415C3E051BC802114177C47E967ED4044190CB9C09CF0211412EDEB1C95FD50441DCC99C09170211417B010E59F8D40441D66E0D47F7011141046F18305CD30441E8F4CD1149031141"
